Chromosome	Ensembl ID	Gene Symbol	Strand
3	ENSMUSG00000065248	Gm22293	1
3	ENSMUSG00000106245	Gm43824	1
3	ENSMUSG00000074236	Gm9387	-1
3	ENSMUSG00000028023	Pitx2	1
3	ENSMUSG00000098515	Gm27195	1
3	ENSMUSG00000106078	Gm43697	-1
3	ENSMUSG00000028024	Enpep	-1
3	ENSMUSG00000106417	Gm42628	1
3	ENSMUSG00000105278	Gm42630	1
3	ENSMUSG00000105712	Gm5712	1
3	ENSMUSG00000106258	Rpl7a-ps7	1
3	ENSMUSG00000105837	Gm35986	-1
3	ENSMUSG00000041220	Elovl6	1
3	ENSMUSG00000106092	Gm43072	1
3	ENSMUSG00000028017	Egf	-1
3	ENSMUSG00000106120	Gm42697	1
3	ENSMUSG00000105596	Gm42650	1
3	ENSMUSG00000105960	6330410L21Rik	1
3	ENSMUSG00000093865	Lrit3	-1
3	ENSMUSG00000028012	Rrh	-1
3	ENSMUSG00000028010	Gar1	-1
3	ENSMUSG00000058952	Cfi	1
3	ENSMUSG00000027999	Pla2g12a	1
3	ENSMUSG00000027997	Casp6	1
3	ENSMUSG00000027994	Mcub	-1
3	ENSMUSG00000001052	Sec24b	-1
3	ENSMUSG00000063328	Gm9396	1
3	ENSMUSG00000106072	Gm42663	1
3	ENSMUSG00000058897	Col25a1	1
3	ENSMUSG00000106276	Gm9397	1
3	ENSMUSG00000065788	Gm22682	1
3	ENSMUSG00000105011	Gm43210	1
3	ENSMUSG00000105760	Gm43211	1
3	ENSMUSG00000105520	Gm42837	1
3	ENSMUSG00000019232	Etnppl	1
3	ENSMUSG00000041084	Ostc	-1
3	ENSMUSG00000105466	Gm42998	-1
3	ENSMUSG00000062006	Rpl34	-1
3	ENSMUSG00000105789	Gm42997	1
3	ENSMUSG00000106260	Gm43524	1
3	ENSMUSG00000105716	Gm43522	1
3	ENSMUSG00000106095	2010110G14Rik	-1
3	ENSMUSG00000104984	Gm5982	-1
3	ENSMUSG00000088522	Gm26090	-1
3	ENSMUSG00000105769	Gm43351	1
3	ENSMUSG00000105628	Gm43350	1
3	ENSMUSG00000104579	5830437K03Rik	1
3	ENSMUSG00000105558	Gm5855	-1
3	ENSMUSG00000104859	A430072C10Rik	-1
3	ENSMUSG00000106086	Gm43352	-1
3	ENSMUSG00000027985	Lef1	1
3	ENSMUSG00000104612	Gm42449	1
3	ENSMUSG00000027984	Hadh	-1
3	ENSMUSG00000106268	Gm18492	-1
3	ENSMUSG00000027983	Cyp2u1	-1
3	ENSMUSG00000097761	4930534D22Rik	1
3	ENSMUSG00000050931	Sgms2	-1
3	ENSMUSG00000028032	Papss1	1
3	ENSMUSG00000105973	Gm42881	-1
3	ENSMUSG00000087877	Gm26103	1
3	ENSMUSG00000064992	Gm22421	-1
3	ENSMUSG00000028031	Dkk2	1
3	ENSMUSG00000106280	Gm42880	-1
3	ENSMUSG00000091721	Gimd1	1
3	ENSMUSG00000106313	Gm9402	-1
3	ENSMUSG00000028029	Aimp1	-1
3	ENSMUSG00000028030	Tbck	1
3	ENSMUSG00000105719	Gm42872	1
3	ENSMUSG00000105691	Gm42876	1
3	ENSMUSG00000106230	Gm29811	-1
3	ENSMUSG00000106499	Gm9403	1
3	ENSMUSG00000040998	Npnt	-1
3	ENSMUSG00000028018	Gstcd	-1
3	ENSMUSG00000104787	Gm19148	1
3	ENSMUSG00000105259	Gm42874	-1
3	ENSMUSG00000105217	Gm42873	-1
3	ENSMUSG00000028016	Ints12	1
3	ENSMUSG00000040969	Arhgef38	-1
3	ENSMUSG00000105957	Gm43254	-1
3	ENSMUSG00000028013	Ppa2	1
3	ENSMUSG00000080506	Gm25042	-1
3	ENSMUSG00000040943	Tet2	-1
3	ENSMUSG00000105085	Gm42567	1
3	ENSMUSG00000105952	Gm40153	-1
3	ENSMUSG00000097911	Gm26691	-1
3	ENSMUSG00000106130	Gm44361	-1
3	ENSMUSG00000104556	Gm43192	1
3	ENSMUSG00000106139	Gm30648	1
3	ENSMUSG00000044365	Cxxc4	1
3	ENSMUSG00000106628	Gm43558	1
3	ENSMUSG00000104530	Gm6077	-1
3	ENSMUSG00000105765	4930539C22Rik	-1
3	ENSMUSG00000028172	Tacr3	1
3	ENSMUSG00000105538	Gm2142	1
3	ENSMUSG00000045328	Cenpe	1
3	ENSMUSG00000028167	Bdh2	1
3	ENSMUSG00000037994	Slc9b2	1
3	ENSMUSG00000050150	Slc9b1	1
3	ENSMUSG00000028165	Cisd2	-1
3	ENSMUSG00000105981	2810428J06Rik	-1
3	ENSMUSG00000105449	Gm43379	-1
3	ENSMUSG00000097032	4930539J05Rik	-1
3	ENSMUSG00000078578	Ube2d3	1
3	ENSMUSG00000105404	Gm42807	1
3	ENSMUSG00000028164	Manba	1
3	ENSMUSG00000083610	Oaz2-ps	-1
3	ENSMUSG00000028163	Nfkb1	-1
3	ENSMUSG00000106149	Gm43430	-1
3	ENSMUSG00000053897	Slc39a8	1
3	ENSMUSG00000106306	4933401H06Rik	-1
3	ENSMUSG00000106290	Gm43429	1
3	ENSMUSG00000105681	Gm43428	1
3	ENSMUSG00000104710	Gm31243	1
3	ENSMUSG00000105244	Gm5281	-1
3	ENSMUSG00000037922	Bank1	-1
3	ENSMUSG00000105869	Gm9408	1
3	ENSMUSG00000028161	Ppp3ca	1
3	ENSMUSG00000106596	Gm42822	1
3	ENSMUSG00000105327	Gm9409	1
3	ENSMUSG00000104617	Gm43356	-1
3	ENSMUSG00000065906	Gm26107	1
3	ENSMUSG00000054690	Emcn	1
3	ENSMUSG00000080330	Gm22468	1
3	ENSMUSG00000046818	Ddit4l	1
3	ENSMUSG00000105325	Gm30946	-1
3	ENSMUSG00000094856	Gm21962	1
3	ENSMUSG00000064460	Gm25080	1
3	ENSMUSG00000105427	Gm31678	-1
3	ENSMUSG00000105676	Gm43403	-1
3	ENSMUSG00000037894	H2afz	1
3	ENSMUSG00000074212	Dnajb14	1
3	ENSMUSG00000106629	Gm40155	-1
3	ENSMUSG00000105748	Gm43088	1
3	ENSMUSG00000081829	Gm15460	1
3	ENSMUSG00000104675	Gm43689	-1
3	ENSMUSG00000091512	Lamtor3	1
3	ENSMUSG00000028159	Dapp1	-1
3	ENSMUSG00000049349	Gm5105	-1
3	ENSMUSG00000090066	1110002E22Rik	1
3	ENSMUSG00000028158	Mttp	-1
3	ENSMUSG00000004127	Trmt10a	1
3	ENSMUSG00000099146	0610031O16Rik	-1
3	ENSMUSG00000055301	Adh7	1
3	ENSMUSG00000074207	Adh1	1
3	ENSMUSG00000074206	Adh6b	1
3	ENSMUSG00000090306	Adh6-ps1	1
3	ENSMUSG00000037797	Adh4	1
3	ENSMUSG00000028138	Adh5	1
3	ENSMUSG00000005813	Metap1	-1
3	ENSMUSG00000028156	Eif4e	1
3	ENSMUSG00000106353	Gm43726	-1
3	ENSMUSG00000105396	Gm6057	-1
3	ENSMUSG00000105126	Gm43723	-1
3	ENSMUSG00000105838	4930425O10Rik	-1
3	ENSMUSG00000028152	Tspan5	1
3	ENSMUSG00000086123	Gm16060	-1
3	ENSMUSG00000028149	Rap1gds1	-1
3	ENSMUSG00000104724	Gm43162	-1
3	ENSMUSG00000090801	Gm4862	-1
3	ENSMUSG00000047940	Stpg2	1
3	ENSMUSG00000106574	Gm2451	1
3	ENSMUSG00000106505	Gm32693	-1
3	ENSMUSG00000105180	Gm4863	-1
3	ENSMUSG00000104596	Gm19080	-1
3	ENSMUSG00000106159	Gm31211	-1
3	ENSMUSG00000105777	Gm43049	-1
3	ENSMUSG00000106540	4930590L14Rik	1
3	ENSMUSG00000047674	Pdha2	-1
3	ENSMUSG00000059921	Unc5c	1
3	ENSMUSG00000089924	Gm15689	-1
3	ENSMUSG00000106071	Gm43826	1
3	ENSMUSG00000052430	Bmpr1b	-1
3	ENSMUSG00000105015	Gm6059	-1
3	ENSMUSG00000028273	Pdlim5	-1
3	ENSMUSG00000105504	Gbp5	1
3	ENSMUSG00000040253	Gbp7	1
3	ENSMUSG00000028268	Gbp3	1
3	ENSMUSG00000040264	Gbp2b	1
3	ENSMUSG00000028270	Gbp2	1
3	ENSMUSG00000105317	Gbp2-ps	1
3	ENSMUSG00000040213	Kyat3	1
3	ENSMUSG00000086561	Gm15540	-1
3	ENSMUSG00000028271	Gtf2b	1
3	ENSMUSG00000004591	Pkn2	-1
3	ENSMUSG00000106550	Gm43646	1
3	ENSMUSG00000097858	9530052C20Rik	1
3	ENSMUSG00000105671	Gm31306	1
3	ENSMUSG00000078162	Gm2574	1
3	ENSMUSG00000106052	Gm43614	1
3	ENSMUSG00000106162	Gm43613	1
3	ENSMUSG00000105324	Gm42705	1
3	ENSMUSG00000104865	Gm42708	1
3	ENSMUSG00000028266	Lmo4	-1
3	ENSMUSG00000104969	Gm43445	-1
3	ENSMUSG00000106266	Gm43447	1
3	ENSMUSG00000106416	Gm5857	-1
3	ENSMUSG00000040151	Hs2st1	-1
3	ENSMUSG00000104903	Gm43707	-1
3	ENSMUSG00000106057	Gm43560	-1
3	ENSMUSG00000037072	Selenof	1
3	ENSMUSG00000105045	Rpl9-ps8	-1
3	ENSMUSG00000037062	Sh3glb1	-1
3	ENSMUSG00000056025	Clca3a1	-1
3	ENSMUSG00000028262	Clca3a2	-1
3	ENSMUSG00000105900	Gm43240	1
3	ENSMUSG00000037033	Clca3b	-1
3	ENSMUSG00000089950	Gm16215	1
3	ENSMUSG00000074196	Clca4c-ps	-1
3	ENSMUSG00000074195	Clca4b	-1
3	ENSMUSG00000085773	Gm16233	1
3	ENSMUSG00000068547	Clca4a	-1
3	ENSMUSG00000106361	Gm35066	1
3	ENSMUSG00000028255	Clca1	-1
3	ENSMUSG00000036960	Clca2	-1
3	ENSMUSG00000028256	Odf2l	1
3	ENSMUSG00000028197	Col24a1	1
3	ENSMUSG00000105619	9530034A14Rik	-1
3	ENSMUSG00000105959	D530037P16Rik	1
3	ENSMUSG00000074182	Znhit6	1
3	ENSMUSG00000028195	Cyr61	-1
3	ENSMUSG00000097183	Gm17501	1
3	ENSMUSG00000105608	Gm43408	-1
3	ENSMUSG00000028194	Ddah1	1
3	ENSMUSG00000105388	Rpl36a-ps2	1
3	ENSMUSG00000028191	Bcl10	1
3	ENSMUSG00000036873	2410004B18Rik	1
3	ENSMUSG00000036863	Syde2	1
3	ENSMUSG00000105146	Gm35409	1
3	ENSMUSG00000043020	Wdr63	-1
3	ENSMUSG00000036853	Mcoln3	1
3	ENSMUSG00000011008	Mcoln2	1
3	ENSMUSG00000036832	Lpar3	1
3	ENSMUSG00000105602	Gm10636	-1
3	ENSMUSG00000036825	Ssx2ip	1
3	ENSMUSG00000028189	Ctbs	1
3	ENSMUSG00000028188	Spata1	-1
3	ENSMUSG00000068523	Gng5	1
3	ENSMUSG00000028187	Rpf1	-1
3	ENSMUSG00000105407	Gm36259	-1
3	ENSMUSG00000028186	Uox	1
3	ENSMUSG00000028185	Dnase2b	-1
3	ENSMUSG00000048652	Samd13	-1
3	ENSMUSG00000105529	Gm9480	1
3	ENSMUSG00000005034	Prkacb	-1
3	ENSMUSG00000104946	Gm19104	1
3	ENSMUSG00000070343	Gm10288	-1
3	ENSMUSG00000036745	Ttll7	1
3	ENSMUSG00000103334	Gm29771	1
3	ENSMUSG00000103099	Gm6074	-1
3	ENSMUSG00000106023	Gm36831	1
3	ENSMUSG00000102569	Gm37041	1
3	ENSMUSG00000103349	Gm36888	-1
3	ENSMUSG00000106285	Gm43574	1
3	ENSMUSG00000105934	Gm43575	1
3	ENSMUSG00000028184	Adgrl2	-1
3	ENSMUSG00000104786	Gm43573	1
3	ENSMUSG00000105876	Gm43572	1
3	ENSMUSG00000065270	Gm25127	1
3	ENSMUSG00000105357	Gm42647	1
3	ENSMUSG00000106515	Gm30382	-1
3	ENSMUSG00000089269	Gm26468	-1
3	ENSMUSG00000104785	Gm31121	-1
3	ENSMUSG00000047676	Rpsa-ps10	-1
3	ENSMUSG00000105779	Gm6439	-1
3	ENSMUSG00000105425	Gm43469	-1
3	ENSMUSG00000104816	Gm43473	-1
3	ENSMUSG00000105401	Gm42949	1
3	ENSMUSG00000039167	Adgrl4	1
3	ENSMUSG00000028037	Ifi44	-1
3	ENSMUSG00000028036	Ptgfr	-1
3	ENSMUSG00000105403	Gm43618	1
3	ENSMUSG00000104909	Gm43617	1
3	ENSMUSG00000104725	Gm2860	-1
3	ENSMUSG00000039131	Gipc2	-1
3	ENSMUSG00000105698	Gm31881	1
3	ENSMUSG00000084343	Gm16198	1
3	ENSMUSG00000028035	Dnajb4	-1
3	ENSMUSG00000028034	Fubp1	1
3	ENSMUSG00000039103	Nexn	-1
3	ENSMUSG00000104621	Gm43185	-1
3	ENSMUSG00000054942	Miga1	-1
3	ENSMUSG00000025437	Usp33	1
3	ENSMUSG00000104822	Gm42967	-1
3	ENSMUSG00000105710	Gm43859	-1
3	ENSMUSG00000104546	Gm43858	1
3	ENSMUSG00000104548	Gm43857	-1
3	ENSMUSG00000039068	Zzz3	1
3	ENSMUSG00000039058	Ak5	-1
3	ENSMUSG00000097745	AI115009	1
3	ENSMUSG00000039047	Pigk	1
3	ENSMUSG00000090095	Rpl29-ps1	-1
3	ENSMUSG00000039037	St6galnac5	-1
3	ENSMUSG00000052544	St6galnac3	-1
3	ENSMUSG00000105023	1700012D16Rik	-1
3	ENSMUSG00000106024	A530083M17Rik	-1
3	ENSMUSG00000104908	1700015C17Rik	-1
3	ENSMUSG00000058508	Gm10042	1
3	ENSMUSG00000062046	5730460C07Rik	-1
3	ENSMUSG00000086438	Asb17os	-1
3	ENSMUSG00000038997	Asb17	1
3	ENSMUSG00000005493	Msh4	-1
3	ENSMUSG00000038975	Rabggtb	-1
3	ENSMUSG00000065738	Gm24494	-1
3	ENSMUSG00000105820	Gm43400	1
3	ENSMUSG00000062908	Acadm	-1
3	ENSMUSG00000028360	Slc44a5	1
3	ENSMUSG00000090114	Gm3076	1
3	ENSMUSG00000096225	Lhx8	-1
3	ENSMUSG00000093738	AI606473	1
3	ENSMUSG00000047583	Tyw3	-1
3	ENSMUSG00000028199	Cryz	1
3	ENSMUSG00000078161	Erich3	1
3	ENSMUSG00000040086	Tnni3k	-1
3	ENSMUSG00000053870	Fpgt	-1
3	ENSMUSG00000028182	Lrriq3	1
3	ENSMUSG00000104122	Gm37482	1
3	ENSMUSG00000103511	Gm5285	-1
3	ENSMUSG00000104329	Gm37324	-1
3	ENSMUSG00000102443	Gm37102	1
3	ENSMUSG00000104377	Gm37515	1
3	ENSMUSG00000104553	9330178D15Rik	1
3	ENSMUSG00000104826	Gm42947	-1
3	ENSMUSG00000105949	Gm6510	1
3	ENSMUSG00000085084	4930570G19Rik	-1
3	ENSMUSG00000040037	Negr1	1
3	ENSMUSG00000104696	Gm42946	1
3	ENSMUSG00000106047	Gm42942	1
3	ENSMUSG00000106385	Gm42943	1
3	ENSMUSG00000105290	Gm43528	1
3	ENSMUSG00000083122	Gm15578	1
3	ENSMUSG00000106018	Gm43527	1
3	ENSMUSG00000105803	Gm43526	1
3	ENSMUSG00000104555	Gm5983	1
3	ENSMUSG00000105834	4930592C13Rik	-1
3	ENSMUSG00000028180	Zranb2	1
3	ENSMUSG00000065431	Mir186	1
3	ENSMUSG00000040016	Ptger3	1
3	ENSMUSG00000106632	Gm33466	-1
3	ENSMUSG00000106419	Gm5550	-1
3	ENSMUSG00000104862	Gm6520	-1
3	ENSMUSG00000028179	Cth	-1
3	ENSMUSG00000104528	Gm43314	-1
3	ENSMUSG00000028177	1810013D15Rik	1
3	ENSMUSG00000039988	Ankrd13c	1
3	ENSMUSG00000105643	Gm42611	1
3	ENSMUSG00000055436	Srsf11	-1
3	ENSMUSG00000105201	Gm43362	-1
3	ENSMUSG00000063052	Lrrc40	1
3	ENSMUSG00000104597	B230334C09Rik	-1
3	ENSMUSG00000028176	Lrrc7	-1
3	ENSMUSG00000104647	Gm43485	1
3	ENSMUSG00000105683	Gm43487	1
3	ENSMUSG00000097966	Gm9423	1
3	ENSMUSG00000106053	Gm20752	1
3	ENSMUSG00000104864	Gm43655	1
3	ENSMUSG00000028175	Depdc1a	1
3	ENSMUSG00000028174	Rpe65	1
3	ENSMUSG00000028173	Wls	1
3	ENSMUSG00000105990	Gm43307	1
3	ENSMUSG00000075903	Gm23941	-1
4	ENSMUSG00000085180	AI838599	1
4	ENSMUSG00000081165	Gm11783	1
4	ENSMUSG00000083489	Gm11784	1
4	ENSMUSG00000081660	Gm11787	-1
4	ENSMUSG00000028232	Tmem68	-1
4	ENSMUSG00000028233	Tgs1	1
4	ENSMUSG00000088790	Gm22541	1
4	ENSMUSG00000042228	Lyn	1
4	ENSMUSG00000097860	Gm26857	-1
4	ENSMUSG00000083186	Gm11805	-1
4	ENSMUSG00000055216	9430025C20Rik	-1
4	ENSMUSG00000028234	Rps20	-1
4	ENSMUSG00000078365	Mos	-1
4	ENSMUSG00000003282	Plag1	-1
4	ENSMUSG00000042198	Chchd7	1
4	ENSMUSG00000068240	Gm11808	-1
4	ENSMUSG00000082991	Rps10-ps3	-1
4	ENSMUSG00000028236	Sdr16c5	-1
4	ENSMUSG00000071019	Sdr16c6	-1
4	ENSMUSG00000045573	Penk	-1
4	ENSMUSG00000085996	A830012C17Rik	1
4	ENSMUSG00000095971	Gm26436	1
4	ENSMUSG00000066324	Impad1	-1
4	ENSMUSG00000086066	4930423M02Rik	1
4	ENSMUSG00000049119	Fam110b	1
4	ENSMUSG00000083232	Gm11796	-1
4	ENSMUSG00000028243	Ubxn2b	1
4	ENSMUSG00000028240	Cyp7a1	-1
4	ENSMUSG00000085295	4930430E12Rik	-1
4	ENSMUSG00000028249	Sdcbp	1
4	ENSMUSG00000104347	Gm37689	1
4	ENSMUSG00000028245	Nsmaf	-1
4	ENSMUSG00000081913	Gm11803	-1
4	ENSMUSG00000077302	Gm22473	-1
4	ENSMUSG00000041272	Tox	-1
4	ENSMUSG00000085630	Gm11795	1
4	ENSMUSG00000083068	Gm11800	1
4	ENSMUSG00000041261	Car8	-1
4	ENSMUSG00000082151	Gm11810	-1
4	ENSMUSG00000047187	Rab2a	1
4	ENSMUSG00000082122	Gm11809	-1
4	ENSMUSG00000041235	Chd7	1
4	ENSMUSG00000083786	Rps18-ps2	1
4	ENSMUSG00000041216	Clvs1	1
4	ENSMUSG00000087564	Gm11817	-1
4	ENSMUSG00000028207	Asph	-1
4	ENSMUSG00000092724	Gm25677	1
4	ENSMUSG00000085558	4930412C18Rik	1
4	ENSMUSG00000051279	Gdf6	1
4	ENSMUSG00000082843	4930448K20Rik	-1
4	ENSMUSG00000084215	Gm11814	-1
4	ENSMUSG00000086080	1700123O12Rik	-1
4	ENSMUSG00000086455	Gm11815	-1
4	ENSMUSG00000083997	Gm12920	1
4	ENSMUSG00000066315	Gm12918	1
4	ENSMUSG00000083220	Gm12919	1
4	ENSMUSG00000059482	2610301B20Rik	1
4	ENSMUSG00000081715	Rps11-ps3	1
4	ENSMUSG00000049969	Plekhf2	-1
4	ENSMUSG00000050323	Ndufaf6	-1
4	ENSMUSG00000086765	Gm11827	1
4	ENSMUSG00000083025	Gm11829	1
4	ENSMUSG00000105333	Mir684-2	1
4	ENSMUSG00000081490	Gm11830	1
4	ENSMUSG00000028211	Trp53inp1	1
4	ENSMUSG00000028212	Ccne2	1
4	ENSMUSG00000040738	Ints8	-1
4	ENSMUSG00000045205	Dpy19l4	-1
4	ENSMUSG00000089185	Gm22940	-1
4	ENSMUSG00000097019	Gm26663	1
4	ENSMUSG00000040728	Esrp1	-1
4	ENSMUSG00000081884	Gm11821	1
4	ENSMUSG00000082255	Gm11822	-1
4	ENSMUSG00000040720	Virma	1
4	ENSMUSG00000086625	Gm11831	-1
4	ENSMUSG00000078773	Rad54b	1
4	ENSMUSG00000094595	Fsbp	1
4	ENSMUSG00000086103	Gm11832	-1
4	ENSMUSG00000084046	Gm11833	-1
4	ENSMUSG00000028214	Gem	1
4	ENSMUSG00000028217	Cdh17	1
4	ENSMUSG00000049225	Pdp1	-1
4	ENSMUSG00000085614	1700123M08Rik	1
4	ENSMUSG00000073995	Gm10604	-1
4	ENSMUSG00000097459	Gm26895	1
4	ENSMUSG00000085027	Gm11840	-1
4	ENSMUSG00000085467	Gm11842	1
4	ENSMUSG00000049488	Tmem67	-1
4	ENSMUSG00000052137	Rbm12b2	1
4	ENSMUSG00000083246	Gm11839	1
4	ENSMUSG00000081593	Gm11841	1
4	ENSMUSG00000082676	Gm11843	-1
4	ENSMUSG00000046667	Rbm12b1	1
4	ENSMUSG00000028218	Fam92a	-1
4	ENSMUSG00000060989	Gm11847	1
4	ENSMUSG00000085909	Gm11846	1
4	ENSMUSG00000104211	Gm37985	1
4	ENSMUSG00000055963	Triqk	1
4	ENSMUSG00000086227	Gm11820	1
4	ENSMUSG00000083328	Gm11826	-1
4	ENSMUSG00000081063	Gm11825	1
4	ENSMUSG00000006586	Runx1t1	1
4	ENSMUSG00000086927	Gm11823	-1
4	ENSMUSG00000082128	Gm11824	1
4	ENSMUSG00000087919	Gm24908	1
4	ENSMUSG00000081239	Gm11836	1
4	ENSMUSG00000040569	Slc26a7	-1
4	ENSMUSG00000023151	Lrrc69	-1
4	ENSMUSG00000083280	Gm11838	1
4	ENSMUSG00000040550	Otud6b	-1
4	ENSMUSG00000028221	Tmem55a	1
4	ENSMUSG00000086587	Gm11837	1
4	ENSMUSG00000040536	Necab1	-1
4	ENSMUSG00000043252	Tmem64	1
4	ENSMUSG00000080869	Gm11856	1
4	ENSMUSG00000083330	Gm11859	-1
4	ENSMUSG00000082673	Gm11857	1
4	ENSMUSG00000081026	Gm11855	-1
4	ENSMUSG00000094515	Gm24567	1
4	ENSMUSG00000028222	Calb1	1
4	ENSMUSG00000028223	Decr1	-1
4	ENSMUSG00000098929	Mir6400	-1
4	ENSMUSG00000028224	Nbn	1
4	ENSMUSG00000084190	Gm11869	-1
4	ENSMUSG00000041153	Osgin2	-1
4	ENSMUSG00000084408	Gm11870	-1
4	ENSMUSG00000081679	Gm11874	-1
4	ENSMUSG00000041135	Ripk2	-1
4	ENSMUSG00000085112	A530072M11Rik	1
4	ENSMUSG00000083725	Gm11865	1
4	ENSMUSG00000080065	Gm11864	-1
4	ENSMUSG00000086072	Gm11861	1
4	ENSMUSG00000064619	Gm23975	-1
4	ENSMUSG00000083572	Gm11849	-1
4	ENSMUSG00000085478	Gm11851	-1
4	ENSMUSG00000028226	Mmp16	1
4	ENSMUSG00000083387	Gm11860	-1
4	ENSMUSG00000087402	Gm11867	1
4	ENSMUSG00000083660	Gm11853	1
4	ENSMUSG00000088500	Gm24419	-1
4	ENSMUSG00000050550	Gm11868	-1
4	ENSMUSG00000073991	Cnbd1	-1
4	ENSMUSG00000056494	Cngb3	1
4	ENSMUSG00000082320	Gm11877	1
4	ENSMUSG00000028228	Cpne3	-1
4	ENSMUSG00000028229	Rmdn1	1
4	ENSMUSG00000078772	Gm12353	1
4	ENSMUSG00000041058	Wwp1	-1
4	ENSMUSG00000041052	Slc7a13	1
4	ENSMUSG00000028238	Atp6v0d2	-1
4	ENSMUSG00000086332	4930480G23Rik	-1
4	ENSMUSG00000073988	Ttpa	1
4	ENSMUSG00000097005	4930598A11Rik	-1
4	ENSMUSG00000073987	Ggh	1
4	ENSMUSG00000055761	Nkain3	-1
4	ENSMUSG00000086017	Gm11872	1
4	ENSMUSG00000081964	Gm11873	1
4	ENSMUSG00000088073	Gm22817	1
4	ENSMUSG00000083654	Gm11875	1
4	ENSMUSG00000082672	Gm11876	1
4	ENSMUSG00000040478	Prdm13	-1
4	ENSMUSG00000028252	Ccnc	1
4	ENSMUSG00000028251	Tstd3	-1
4	ENSMUSG00000040455	Usp45	1
4	ENSMUSG00000028248	Pnisr	1
4	ENSMUSG00000028247	Coq3	1
4	ENSMUSG00000028246	Faxc	1
4	ENSMUSG00000040410	Fbxl4	1
4	ENSMUSG00000077561	Gm24607	1
4	ENSMUSG00000103000	Gm37900	1
4	ENSMUSG00000095139	Pou3f2	-1
4	ENSMUSG00000107859	Gm30731	1
4	ENSMUSG00000081810	Gm11878	1
4	ENSMUSG00000083514	Gm11881	-1
4	ENSMUSG00000087098	Gm11884	1
4	ENSMUSG00000083785	Gm11888	1
4	ENSMUSG00000082876	Gm11889	-1
4	ENSMUSG00000100395	Gm28448	-1
4	ENSMUSG00000083154	Gm11892	1
4	ENSMUSG00000081148	Gm11891	1
4	ENSMUSG00000099150	Gm27243	-1
4	ENSMUSG00000045751	Mms22l	1
4	ENSMUSG00000040387	Klhl32	-1
4	ENSMUSG00000087399	Gm11899	1
4	ENSMUSG00000028261	Ndufaf4	1
4	ENSMUSG00000046219	C230012O17Rik	-1
4	ENSMUSG00000040372	Gpr63	1
4	ENSMUSG00000085885	Gm11906	1
4	ENSMUSG00000040359	Ufl1	-1
4	ENSMUSG00000083737	Prdx6-ps2	1
4	ENSMUSG00000082451	Gm11894	1
4	ENSMUSG00000081369	Gm11896	1
4	ENSMUSG00000081789	Gm11893	-1
4	ENSMUSG00000055373	Fut9	-1
4	ENSMUSG00000065048	Gm24042	-1
4	ENSMUSG00000084018	Gm11895	-1
4	ENSMUSG00000040520	Manea	-1
4	ENSMUSG00000096105	Bhmt-ps1	-1
4	ENSMUSG00000082573	Gm11903	1
4	ENSMUSG00000081985	Gng2-ps1	-1
4	ENSMUSG00000082674	Gm11914	-1
4	ENSMUSG00000082977	Gm11911	1
4	ENSMUSG00000082703	Gm11907	1
4	ENSMUSG00000082359	Gm11908	-1
4	ENSMUSG00000081579	Gm11909	-1
4	ENSMUSG00000084073	Gm11910	-1
4	ENSMUSG00000083214	Gm11912	1
4	ENSMUSG00000081011	Gm11913	1
4	ENSMUSG00000028289	Epha7	1
4	ENSMUSG00000086774	Gm11915	-1
4	ENSMUSG00000080911	Gm11918	1
4	ENSMUSG00000082486	Gm11919	1
4	ENSMUSG00000087180	Gm11924	1
4	ENSMUSG00000085522	4930556G01Rik	1
4	ENSMUSG00000082949	Gm11920	-1
4	ENSMUSG00000082254	Gm11922	1
4	ENSMUSG00000028284	Map3k7	1
4	ENSMUSG00000084201	Gm11926	-1
4	ENSMUSG00000082398	Gm11927	1
4	ENSMUSG00000083872	Gm11928	1
4	ENSMUSG00000083564	Gm11929	1
4	ENSMUSG00000040270	Bach2	1
4	ENSMUSG00000087049	Bach2it1	1
4	ENSMUSG00000084611	Gm24371	1
4	ENSMUSG00000086150	Bach2os	-1
4	ENSMUSG00000051056	Gja10	-1
4	ENSMUSG00000028282	Casp8ap2	1
4	ENSMUSG00000081592	Gm11936	-1
4	ENSMUSG00000058006	Mdn1	1
4	ENSMUSG00000045854	Lyrm2	1
4	ENSMUSG00000040183	Ankrd6	-1
4	ENSMUSG00000094344	Gm11942	1
4	ENSMUSG00000028278	Rragd	1
4	ENSMUSG00000081025	Gm11943	-1
4	ENSMUSG00000085037	4933421O10Rik	-1
4	ENSMUSG00000028277	Ube2j1	1
4	ENSMUSG00000082851	Gm11931	-1
4	ENSMUSG00000023267	Gabrr2	1
4	ENSMUSG00000028280	Gabrr1	1
4	ENSMUSG00000054659	Pm20d2	-1
4	ENSMUSG00000083887	Gm11930	1
4	ENSMUSG00000054679	Srsf12	1
4	ENSMUSG00000040128	Pnrc1	-1
4	ENSMUSG00000086127	Gm11934	-1
4	ENSMUSG00000028274	Rngtt	1
4	ENSMUSG00000044288	Cnr1	1
4	ENSMUSG00000028264	Spaca1	-1
4	ENSMUSG00000062554	Gm12751	1
4	ENSMUSG00000081384	Gm12752	-1
4	ENSMUSG00000082649	Gm12754	-1
4	ENSMUSG00000084119	Gm12351	1
4	ENSMUSG00000095588	Gm12350	1
4	ENSMUSG00000028291	Akirin2	1
4	ENSMUSG00000040044	Orc3	-1
